Day,amazon
2004-03-01,90
2004-03-02,85
2004-03-03,87
2004-03-04,99
2004-03-05,89
2004-03-06,100
2004-03-07,86
2004-03-08,87
2004-03-09,87
2004-03-10,88
2004-03-11,76
2004-03-12,88
2004-03-13,92
2004-03-14,99
2004-03-15,87
2004-03-16,91
2004-03-17,89
2004-03-18,86
2004-03-19,90
2004-03-20,96
2004-03-21,100
2004-03-22,88
2004-03-23,93
2004-03-24,97
2004-03-25,88
2004-03-26,95
2004-03-27,88
2004-03-28,97
2004-03-29,93
2004-03-30,94
2004-03-31,93
