Day,apple
2006-01-01,80
2006-01-02,78
2006-01-03,75
2006-01-04,70
2006-01-05,72
2006-01-06,76
2006-01-07,78
2006-01-08,77
2006-01-09,74
2006-01-10,100
2006-01-11,100
2006-01-12,83
2006-01-13,78
2006-01-14,85
2006-01-15,79
2006-01-16,68
2006-01-17,73
2006-01-18,70
2006-01-19,68
2006-01-20,67
2006-01-21,75
2006-01-22,74
2006-01-23,63
2006-01-24,63
2006-01-25,63
2006-01-26,65
2006-01-27,63
2006-01-28,71
2006-01-29,73
2006-01-30,62
2006-01-31,62
