Day,motorola
2010-05-01,97
2010-05-02,90
2010-05-03,98
2010-05-04,95
2010-05-05,96
2010-05-06,94
2010-05-07,91
2010-05-08,100
2010-05-09,93
2010-05-10,94
2010-05-11,98
2010-05-12,98
2010-05-13,93
2010-05-14,96
2010-05-15,95
2010-05-16,92
2010-05-17,94
2010-05-18,92
2010-05-19,90
2010-05-20,93
2010-05-21,96
2010-05-22,99
2010-05-23,91
2010-05-24,96
2010-05-25,94
2010-05-26,95
2010-05-27,93
2010-05-28,95
2010-05-29,100
2010-05-30,93
2010-05-31,89
