Day,apple
2004-02-01,80
2004-02-02,75
2004-02-03,75
2004-02-04,74
2004-02-05,72
2004-02-06,80
2004-02-07,89
2004-02-08,80
2004-02-09,74
2004-02-10,75
2004-02-11,71
2004-02-12,76
2004-02-13,70
2004-02-14,71
2004-02-15,80
2004-02-16,77
2004-02-17,70
2004-02-18,78
2004-02-19,71
2004-02-20,79
2004-02-21,84
2004-02-22,78
2004-02-23,76
2004-02-24,79
2004-02-25,76
2004-02-26,73
2004-02-27,69
2004-02-28,79
2004-02-29,100
