Day,motorola
2008-11-01,96
2008-11-02,92
2008-11-03,89
2008-11-04,92
2008-11-05,86
2008-11-06,87
2008-11-07,89
2008-11-08,98
2008-11-09,88
2008-11-10,87
2008-11-11,91
2008-11-12,90
2008-11-13,86
2008-11-14,86
2008-11-15,96
2008-11-16,88
2008-11-17,84
2008-11-18,87
2008-11-19,90
2008-11-20,87
2008-11-21,89
2008-11-22,92
2008-11-23,87
2008-11-24,86
2008-11-25,85
2008-11-26,89
2008-11-27,88
2008-11-28,94
2008-11-29,100
2008-11-30,87
