Day,hp
2013-11-01,85
2013-11-02,74
2013-11-03,73
2013-11-04,88
2013-11-05,89
2013-11-06,89
2013-11-07,90
2013-11-08,86
2013-11-09,76
2013-11-10,72
2013-11-11,89
2013-11-12,92
2013-11-13,90
2013-11-14,93
2013-11-15,86
2013-11-16,78
2013-11-17,72
2013-11-18,89
2013-11-19,92
2013-11-20,91
2013-11-21,91
2013-11-22,88
2013-11-23,79
2013-11-24,75
2013-11-25,93
2013-11-26,92
2013-11-27,90
2013-11-28,93
2013-11-29,100
2013-11-30,83
