Day,nokia
2008-05-01,87
2008-05-02,87
2008-05-03,96
2008-05-04,91
2008-05-05,88
2008-05-06,89
2008-05-07,86
2008-05-08,87
2008-05-09,92
2008-05-10,100
2008-05-11,96
2008-05-12,89
2008-05-13,88
2008-05-14,87
2008-05-15,89
2008-05-16,89
2008-05-17,100
2008-05-18,97
2008-05-19,88
2008-05-20,90
2008-05-21,87
2008-05-22,90
2008-05-23,90
2008-05-24,99
2008-05-25,98
2008-05-26,94
2008-05-27,89
2008-05-28,92
2008-05-29,86
2008-05-30,88
2008-05-31,98
