Day,microsoft
2004-11-01,85
2004-11-02,83
2004-11-03,79
2004-11-04,88
2004-11-05,87
2004-11-06,77
2004-11-07,77
2004-11-08,81
2004-11-09,87
2004-11-10,93
2004-11-11,100
2004-11-12,95
2004-11-13,82
2004-11-14,79
2004-11-15,88
2004-11-16,88
2004-11-17,89
2004-11-18,91
2004-11-19,94
2004-11-20,80
2004-11-21,82
2004-11-22,86
2004-11-23,88
2004-11-24,81
2004-11-25,81
2004-11-26,80
2004-11-27,75
2004-11-28,77
2004-11-29,85
2004-11-30,87
