Day,amazon
2013-06-01,87
2013-06-02,92
2013-06-03,85
2013-06-04,82
2013-06-05,83
2013-06-06,84
2013-06-07,79
2013-06-08,83
2013-06-09,96
2013-06-10,90
2013-06-11,91
2013-06-12,86
2013-06-13,85
2013-06-14,82
2013-06-15,89
2013-06-16,95
2013-06-17,87
2013-06-18,85
2013-06-19,83
2013-06-20,82
2013-06-21,80
2013-06-22,88
2013-06-23,100
2013-06-24,89
2013-06-25,88
2013-06-26,86
2013-06-27,84
2013-06-28,82
2013-06-29,90
2013-06-30,98
