Day,apple
2013-10-01,52
2013-10-02,53
2013-10-03,52
2013-10-04,53
2013-10-05,64
2013-10-06,64
2013-10-07,53
2013-10-08,52
2013-10-09,54
2013-10-10,51
2013-10-11,53
2013-10-12,59
2013-10-13,60
2013-10-14,54
2013-10-15,50
2013-10-16,50
2013-10-17,50
2013-10-18,50
2013-10-19,56
2013-10-20,57
2013-10-21,52
2013-10-22,100
2013-10-23,84
2013-10-24,64
2013-10-25,62
2013-10-26,62
2013-10-27,62
2013-10-28,56
2013-10-29,54
2013-10-30,53
2013-10-31,51
