Day,apple
2013-07-01,89
2013-07-02,90
2013-07-03,92
2013-07-04,89
2013-07-05,89
2013-07-06,91
2013-07-07,93
2013-07-08,91
2013-07-09,95
2013-07-10,95
2013-07-11,91
2013-07-12,91
2013-07-13,92
2013-07-14,92
2013-07-15,92
2013-07-16,92
2013-07-17,89
2013-07-18,91
2013-07-19,89
2013-07-20,95
2013-07-21,94
2013-07-22,96
2013-07-23,93
2013-07-24,95
2013-07-25,95
2013-07-26,91
2013-07-27,96
2013-07-28,100
2013-07-29,96
2013-07-30,94
2013-07-31,94
