Day,microsoft
2010-12-01,99
2010-12-02,100
2010-12-03,92
2010-12-04,86
2010-12-05,85
2010-12-06,95
2010-12-07,97
2010-12-08,99
2010-12-09,97
2010-12-10,91
2010-12-11,83
2010-12-12,85
2010-12-13,95
2010-12-14,96
2010-12-15,96
2010-12-16,93
2010-12-17,88
2010-12-18,79
2010-12-19,80
2010-12-20,90
2010-12-21,90
2010-12-22,90
2010-12-23,84
2010-12-24,78
2010-12-25,87
2010-12-26,82
2010-12-27,89
2010-12-28,90
2010-12-29,89
2010-12-30,88
2010-12-31,77
