Day,apple
2006-06-01,90
2006-06-02,89
2006-06-03,100
2006-06-04,99
2006-06-05,87
2006-06-06,92
2006-06-07,89
2006-06-08,90
2006-06-09,91
2006-06-10,93
2006-06-11,97
2006-06-12,83
2006-06-13,90
2006-06-14,86
2006-06-15,91
2006-06-16,89
2006-06-17,97
2006-06-18,100
2006-06-19,86
2006-06-20,89
2006-06-21,85
2006-06-22,88
2006-06-23,87
2006-06-24,99
2006-06-25,97
2006-06-26,88
2006-06-27,92
2006-06-28,97
2006-06-29,93
2006-06-30,91
