Day,nokia
2012-05-01,86
2012-05-02,87
2012-05-03,85
2012-05-04,88
2012-05-05,95
2012-05-06,93
2012-05-07,86
2012-05-08,89
2012-05-09,86
2012-05-10,89
2012-05-11,92
2012-05-12,100
2012-05-13,94
2012-05-14,86
2012-05-15,90
2012-05-16,89
2012-05-17,91
2012-05-18,90
2012-05-19,96
2012-05-20,96
2012-05-21,86
2012-05-22,89
2012-05-23,88
2012-05-24,92
2012-05-25,91
2012-05-26,99
2012-05-27,95
2012-05-28,91
2012-05-29,87
2012-05-30,87
2012-05-31,87
